,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id,input_dim,dimension,sig_depth,method,log_signature
0,0.2870006491156185,0.564346969127655,0.5508260742056654,[0.62875711 0.47289504],0.5630158933094681,[0.56744868 0.55858311],0.5574590163934426,[0.70491803 0.41      ],0.24681759774684905,0.6120996475219727,0.553233076126435,[0.7154047  0.39106145],0.5630570409982174,[0.67156863 0.45454545],0.5542501916967905,[0.76536313 0.34313725],"(64, 64)",0.1,0.0005,123,focal,2,False,,64,0.5,790,28,2,gaussian_random_projection,True
0,0.9291773263145896,0.5681601762771606,0.562999066585127,[0.61049011 0.51550802],0.5660994421356098,[0.5781759  0.55402299],0.5643151183970856,[0.64663024 0.482     ],0.5106640756130219,0.5943060517311096,0.5313377808988764,[0.703125   0.35955056],0.5397946084724006,[0.65853659 0.42105263],0.5339577171650783,[0.75418994 0.31372549],"(128, 128)",0.5,0.001,1,focal,2,False,,64,0.6,790,28,2,gaussian_random_projection,True
0,0.44303646333077373,0.5824595093727112,0.5798290279393368,[0.6130742  0.54658385],0.5808604303624143,[0.59519726 0.56652361],0.5800291438979963,[0.63205829 0.528     ],0.2847721129655838,0.5658363103866577,0.5243367743367744,[0.66483516 0.38383838],0.5249436936936936,[0.65405405 0.39583333],0.524263336619564,[0.67597765 0.37254902],"(128, 128)",0.5,0.001,12,focal,2,False,,64,0.6,790,28,2,gaussian_random_projection,True
0,0.32009196106125326,0.5815061926841736,0.5730066935744837,[0.63324979 0.5127636 ],0.5804681967919707,[0.58487654 0.57605985],0.5761730418943534,[0.69034608 0.462     ],0.263560152053833,0.5729537606239319,0.5229202037351444,[0.67741935 0.36842105],0.5252885068299575,[0.65284974 0.39772727],0.5235239347135503,[0.70391061 0.34313725],"(128, 128)",0.5,0.001,123,focal,2,False,,64,0.6,790,28,2,gaussian_random_projection,True
0,0.26403089218279896,0.5910390615463257,0.5629357691243098,[0.67376426 0.45210728],0.6018853389181559,[0.57832898 0.6254417 ],0.5804608378870674,[0.80692168 0.354     ],0.2422136187553406,0.6120996475219727,0.4840214955947508,[0.74109264 0.22695035],0.527442254714982,[0.6446281  0.41025641],0.5141855624931537,[0.87150838 0.15686275],"(128, 128)",0.5,0.0001,1,focal,2,False,,64,0.7,790,28,2,gaussian_random_projection,True
0,0.29436469954602856,0.5471878051757812,0.5308078739341893,[0.6184739  0.44314185],0.5442858422063755,[0.55316092 0.53541076],0.5396375227686703,[0.70127505 0.378     ],0.2565048784017563,0.5729537606239319,0.5005332385353716,[0.69072165 0.31034483],0.5080741626794258,[0.64114833 0.375     ],0.5066546171541242,[0.74860335 0.26470588],"(128, 128)",0.5,0.0001,12,focal,2,False,,64,0.7,790,28,2,gaussian_random_projection,True
0,0.25319429267855253,0.5815061926841736,0.5657199493399195,[0.64851882 0.48292108],0.5829819893573476,[0.57857143 0.58739255],0.5738524590163935,[0.73770492 0.41      ],0.23210603892803192,0.626334547996521,0.5245806545173297,[0.74452555 0.30463576],0.5644352568613652,[0.65948276 0.46938776],0.5401193997151934,[0.8547486 0.2254902],"(128, 128)",0.5,0.0001,123,focal,2,False,,64,0.7,790,28,2,gaussian_random_projection,True
0,0.7434415238745072,0.5757864713668823,0.5708948878391185,[0.61670973 0.52508004],0.5739481910231674,[0.58496732 0.56292906],0.5720473588342441,[0.65209472 0.492     ],0.42294464707374574,0.5622775554656982,0.49880367164049244,[0.67716535 0.32044199],0.5028512344905377,[0.63861386 0.36708861],0.5024920582758243,[0.72067039 0.28431373],"(128, 128)",0.5,0.0005,1,focal,2,False,,64,0.8,790,28,2,gaussian_random_projection,True
0,0.5074834104846505,0.5872259140014648,0.5838846060472808,[0.62117235 0.54659686],0.5856347356347356,[0.5976431  0.57362637],0.5843151183970856,[0.64663024 0.522     ],0.33082247972488404,0.5551601648330688,0.5017518475963517,[0.66487936 0.33862434],0.5034956748429908,[0.63917526 0.36781609],0.5032314601818382,[0.69273743 0.31372549],"(128, 128)",0.5,0.0005,12,focal,2,False,,64,0.8,790,28,2,gaussian_random_projection,True
0,0.2801734086345224,0.5595805644989014,0.5478448275862069,[0.62068966 0.475     ],0.5575112107623319,[0.56502242 0.55      ],0.5532622950819672,[0.68852459 0.418     ],0.2422672390937805,0.5836299061775208,0.5232522730238831,[0.69291339 0.35359116],0.529264318836947,[0.65346535 0.40506329],0.525577828896922,[0.73743017 0.31372549],"(128, 128)",0.5,0.0005,123,focal,2,False,,64,0.8,790,28,2,gaussian_random_projection,True
0,0.6914162355310777,0.5710200071334839,0.562186978297162,[0.62437396 0.5       ],0.569385593220339,[0.57627119 0.5625    ],0.5656193078324226,[0.68123862 0.45      ],0.39752591848373414,0.5693950057029724,0.5271399763576942,[0.66849315 0.3857868 ],0.5279569892473118,[0.65591398 0.4       ],0.5270566327089494,[0.68156425 0.37254902],"(128, 128)",0.1,0.001,1,focal,2,False,,64,0.9,790,28,2,gaussian_random_projection,True
0,1.152970766319948,0.5786463022232056,0.571550283872494,[0.62668919 0.51641138],0.5771501388413405,[0.58425197 0.57004831],0.5738870673952641,[0.67577413 0.472     ],0.637797749042511,0.6156583428382874,0.5445978391356543,[0.7244898  0.36470588],0.5612745098039216,[0.66666667 0.45588235],0.5486088290064629,[0.79329609 0.30392157],"(128, 128)",0.1,0.001,12,focal,2,False,,64,0.9,790,28,2,gaussian_random_projection,True
0,0.6087813535157371,0.6129647493362427,0.6098985850266362,[0.64448336 0.57531381],0.6118217656282359,[0.62057336 0.60307018],0.6101548269581056,[0.67030965 0.55      ],0.34679993987083435,0.6049821972846985,0.5575556406655602,[0.70241287 0.41269841],0.5617667970138642,[0.67525773 0.44827586],0.5570982582977324,[0.73184358 0.38235294],"(128, 128)",0.1,0.001,123,focal,2,False,,64,0.9,790,28,2,gaussian_random_projection,True
0,0.2651184718398487,0.5776930451393127,0.5555786141568123,[0.65471551 0.45644172],0.5813416374724276,[0.57220708 0.59047619],0.5685136612021857,[0.76502732 0.372     ],0.2483251601457596,0.6049821972846985,0.5015580804448919,[0.72860636 0.2745098 ],0.5297953964194373,[0.64782609 0.41176471],0.519142293789024,[0.83240223 0.20588235],"(128, 128)",0.1,0.0001,1,focal,2,False,,64,0.1,790,28,2,gaussian_random_projection,True
0,0.3267292091075112,0.5567206740379333,0.5435788894534288,[0.62102689 0.46613088],0.554558356987811,[0.5619469  0.54716981],0.5499945355191257,[0.69398907 0.406     ],0.2599650979042053,0.5587188601493835,0.49902231423970556,[0.67195767 0.32608696],0.5020223066552274,[0.63819095 0.36585366],0.501807426881367,[0.70949721 0.29411765],"(128, 128)",0.1,0.0001,12,focal,2,False,,64,0.1,790,28,2,gaussian_random_projection,True
0,0.29230885119999156,0.5681601762771606,0.5600993115399675,[0.61964736 0.50055127],0.5662529564398724,[0.57476636 0.55773956],0.5630655737704918,[0.67213115 0.454     ],0.2512103408575058,0.5693950057029724,0.5201732970181059,[0.67385445 0.36649215],0.5221500468164794,[0.65104167 0.39325843],0.5207306386241648,[0.69832402 0.34313725],"(128, 128)",0.1,0.0001,123,focal,2,False,,64,0.1,790,28,2,gaussian_random_projection,True
0,0.663066367892658,0.5938989520072937,0.5887834127165247,[0.63464837 0.54291845],0.592661999519779,[0.59967585 0.58564815],0.589976320582878,[0.67395264 0.506     ],0.3809596121311188,0.6014235019683838,0.5367404616109279,[0.70984456 0.36363636],0.5471340906123515,[0.66183575 0.43243243],0.5395443093438492,[0.76536313 0.31372549],"(128, 128)",0.1,0.0005,1,focal,2,False,,64,0.11,790,28,2,gaussian_random_projection,True
0,1.055824570796069,0.5853193402290344,0.582893434283881,[0.61470328 0.55108359],0.5837861186677451,[0.59827586 0.56929638],0.5830291438979964,[0.63205829 0.534     ],0.5156920969486236,0.6192170977592468,0.5587790740333114,[0.72207792 0.39548023],0.5707119741100324,[0.67475728 0.46666667],0.5598367838755614,[0.77653631 0.34313725],"(128, 128)",0.1,0.0005,12,focal,2,False,,64,0.11,790,28,2,gaussian_random_projection,True
0,0.2642013351706898,0.5853193402290344,0.5666017967910781,[0.6566693 0.4765343],0.5887872489038871,[0.57938719 0.59818731],0.5768706739526412,[0.75774135 0.396     ],0.23265205323696136,0.6192170977592468,0.5271369033577102,[0.73580247 0.31847134],0.5569187449718423,[0.65929204 0.45454545],0.5387501369262788,[0.83240223 0.24509804],"(128, 128)",0.1,0.0005,123,focal,2,False,,64,0.11,790,28,2,gaussian_random_projection,True
0,0.5766131334445056,0.5967588424682617,0.5902710768557411,[0.64182896 0.5387132 ],0.5960048416962632,[0.59968354 0.59232614],0.5921730418943534,[0.69034608 0.494     ],0.3541489362716675,0.6192170977592468,0.5837728587842795,[0.70523416 0.46231156],0.5849394890183774,[0.69565217 0.4742268 ],0.5830320955197722,[0.7150838  0.45098039],"(256, 256)",0.5,0.001,1,focal,2,False,,64,0.12,790,28,2,gaussian_random_projection,True
0,0.8532855721081004,0.5929456353187561,0.5882519485557385,[0.63221361 0.54429029],0.5915986150371666,[0.5996732  0.58352403],0.5892440801457195,[0.66848816 0.51      ],0.5029804348945618,0.626334547996521,0.5527173501099067,[0.73417722 0.37125749],0.5741096866096866,[0.6712963  0.47692308],0.5569887172746193,[0.81005587 0.30392157],"(256, 256)",0.5,0.001,12,focal,2,False,,64,0.12,790,28,2,gaussian_random_projection,True
0,0.4488812597358928,0.5881792306900024,0.5784954237666493,[0.64238411 0.51460674],0.5879751760631882,[0.58877086 0.58717949],0.5823697632058288,[0.70673953 0.458     ],0.3169994354248047,0.5907473564147949,0.5031289881144579,[0.71177945 0.29447853],0.5194485842026826,[0.64545455 0.39344262],0.5142951035162668,[0.79329609 0.23529412],"(256, 256)",0.5,0.001,123,focal,2,False,,64,0.12,790,28,2,gaussian_random_projection,True
0,0.4676512953113107,0.5891324877738953,0.5860857034828313,[0.62159789 0.55057351],0.5875816993464051,[0.6       0.5751634],0.5864043715846995,[0.64480874 0.528     ],0.31281068325042727,0.5658363103866577,0.5014252472367655,[0.68062827 0.32222222],0.5060944802324112,[0.64039409 0.37179487],0.5052853543652098,[0.72625698 0.28431373],"(256, 256)",0.5,0.0001,1,focal,2,False,,64,0.13,790,28,2,gaussian_random_projection,True
0,0.30826401710510254,0.5653002858161926,0.5542725517529277,[0.62438221 0.4841629 ],0.5636082393483709,[0.56992481 0.55729167],0.5591730418943534,[0.69034608 0.428     ],0.25134254693984986,0.5871886014938354,0.5201954780970326,[0.69948187 0.34090909],0.5287896592244419,[0.65217391 0.40540541],0.5241537955964509,[0.75418994 0.29411765],"(256, 256)",0.5,0.0001,12,focal,2,False,,64,0.13,790,28,2,gaussian_random_projection,True
0,0.3317623804597294,0.5605338215827942,0.5505949919382194,[0.61742739 0.4837626 ],0.5583457456711971,[0.56707317 0.54961832],0.5547978142076503,[0.67759563 0.432     ],0.26913936734199523,0.6049821972846985,0.5334948624758827,[0.71611253 0.35087719],0.5475799835931091,[0.66037736 0.43478261],0.5381202760433782,[0.78212291 0.29411765],"(256, 256)",0.5,0.0001,123,focal,2,False,,64,0.13,790,28,2,gaussian_random_projection,True
0,0.5683630634756649,0.599618673324585,0.5963077802700445,[0.63286713 0.55974843],0.5982545441083922,[0.60840336 0.58810573],0.5966903460837887,[0.65938069 0.534     ],0.3486998379230499,0.5800711512565613,0.5232631700023004,[0.68783069 0.35869565],0.5278526780242677,[0.65326633 0.40243902],0.5248931975024647,[0.72625698 0.32352941],"(256, 256)",0.5,0.0005,1,focal,2,False,,64,0.14,790,28,2,gaussian_random_projection,True
0,0.6459455507643083,0.5843660831451416,0.5835300202514678,[0.60218978 0.56487026],0.5835178481685689,[0.60329068 0.56374502],0.5835464480874317,[0.6010929 0.566    ],0.36950990557670593,0.5871886014938354,0.5477300477300477,[0.68131868 0.41414141],0.5486768018018018,[0.67027027 0.42708333],0.5473491072406617,[0.69273743 0.40196078],"(256, 256)",0.5,0.0005,12,focal,2,False,,64,0.14,790,28,2,gaussian_random_projection,True
0,0.30753550897626314,0.5729265809059143,0.558597888567457,[0.63812601 0.47906977],0.5727584260603129,[0.57329463 0.57222222],0.5657449908925318,[0.71948998 0.412     ],0.2544583141803741,0.6014235019683838,0.5178330677779139,[0.71859296 0.31707317],0.5361614376196789,[0.65296804 0.41935484],0.5268923211742798,[0.79888268 0.25490196],"(256, 256)",0.5,0.0005,123,focal,2,False,,64,0.14,790,28,2,gaussian_random_projection,True
0,0.7697307642768411,0.5967588424682617,0.591229801099384,[0.63877028 0.54368932],0.595725054029835,[0.60128617 0.59016393],0.5926193078324227,[0.68123862 0.504     ],0.4435186982154846,0.5871886014938354,0.5411599099099099,[0.68648649 0.39583333],0.5435718440954043,[0.66492147 0.42222222],0.5410231131558769,[0.70949721 0.37254902],"(256, 256)",0.1,0.001,1,focal,2,False,,64,0.15,790,28,2,gaussian_random_projection,True
0,0.8905551258255454,0.5767397284507751,0.5758883692469077,[0.59489051 0.55688623],0.57587747729375,[0.59597806 0.55577689],0.575903460837887,[0.59380692 0.558     ],0.467126727104187,0.6014235019683838,0.5612802498048399,[0.69398907 0.42857143],0.5629764478325179,[0.67914439 0.44680851],0.5606309562931318,[0.70949721 0.41176471],"(256, 256)",0.1,0.001,12,focal,2,False,,64,0.15,790,28,2,gaussian_random_projection,True
0,0.6494492064504063,0.5977120995521545,0.5922874300029473,[0.63931624 0.54525862],0.5966879618342438,[0.60225443 0.5911215 ],0.5936193078324226,[0.68123862 0.506     ],0.3781508028507233,0.626334547996521,0.5615703523188256,[0.73007712 0.39306358],0.577531857813548,[0.67619048 0.47887324],0.5633147113594041,[0.79329609 0.33333333],"(256, 256)",0.1,0.001,123,focal,2,False,,64,0.15,790,28,2,gaussian_random_projection,True
0,0.663826477878234,0.5881792306900024,0.5855847946798938,[0.61837456 0.55279503],0.5866522132818999,[0.60034305 0.57296137],0.5857613843351548,[0.63752277 0.534     ],0.36519068479537964,0.5907473564147949,0.5286404014177983,[0.6997389 0.3575419],0.5362235803412274,[0.65686275 0.41558442],0.5311644210756928,[0.74860335 0.31372549],"(256, 256)",0.1,0.0001,1,focal,2,False,,64,0.16,790,28,2,gaussian_random_projection,True
0,0.2681724455426721,0.5662536025047302,0.5524848928080859,[0.63098135 0.47398844],0.565178642954418,[0.56871345 0.56164384],0.5592805100182149,[0.70856102 0.41      ],0.24058690965175628,0.6014235019683838,0.506955758867026,[0.72277228 0.29113924],0.5298015873015873,[0.64888889 0.41071429],0.520566327089495,[0.81564246 0.2254902 ],"(256, 256)",0.1,0.0001,12,focal,2,False,,64,0.16,790,28,2,gaussian_random_projection,True
0,0.2697763329043108,0.5700667500495911,0.5538489684562726,[0.63891113 0.46878681],0.5701002865329512,[0.57       0.57020057],0.5623879781420765,[0.72677596 0.398     ],0.23862476646900177,0.6334519386291504,0.5549763980503406,[0.74185464 0.36809816],0.5822652757078987,[0.67272727 0.49180328],0.5604666447584621,[0.82681564 0.29411765],"(256, 256)",0.1,0.0001,123,focal,2,False,,64,0.16,790,28,2,gaussian_random_projection,True
0,0.644522100687027,0.586272656917572,0.581415405210586,[0.62650602 0.53632479],0.5847445260936588,[0.59380098 0.57568807],0.582511839708561,[0.66302368 0.502     ],0.37021454572677615,0.5907473564147949,0.5462459805945209,[0.68834688 0.40414508],0.5484962406015037,[0.66842105 0.42857143],0.5459250739401906,[0.70949721 0.38235294],"(256, 256)",0.1,0.0005,1,focal,2,False,,64,0.17,790,28,2,gaussian_random_projection,True
0,0.8764040329877067,0.583412766456604,0.5830247494717462,[0.59574468 0.57030482],0.5830957955817978,[0.60526316 0.56092843],0.5832604735883424,[0.58652095 0.58      ],0.4398740828037262,0.5693950057029724,0.5373069333877663,[0.65915493 0.41545894],0.5371482683982685,[0.66477273 0.40952381],0.5375999561835908,[0.65363128 0.42156863],"(256, 256)",0.1,0.0005,12,focal,2,False,,64,0.17,790,28,2,gaussian_random_projection,True
0,0.6487991722191081,0.583412766456604,0.5821353336304974,[0.60523939 0.55903128],0.5822566045448905,[0.60035842 0.56415479],0.5821001821493625,[0.61020036 0.554     ],0.3479149341583252,0.5871886014938354,0.5555252536271409,[0.6741573 0.4368932],0.5553292046936115,[0.6779661  0.43269231],0.5557837660203746,[0.67039106 0.44117647],"(256, 256)",0.1,0.0005,123,focal,2,False,,64,0.17,790,28,2,gaussian_random_projection,True
0,0.6244810486541075,0.5881792306900024,0.5847737168491886,[0.62237762 0.54716981],0.5866045977862511,[0.59831933 0.57488987],0.5852258652094717,[0.64845173 0.522     ],0.3745738208293915,0.5551601648330688,0.5200519232083077,[0.64985994 0.3902439 ],0.5200174539107669,[0.65168539 0.38834951],0.5201007777412641,[0.64804469 0.39215686],"(512, 512)",0.5,0.001,1,focal,2,False,,64,0.18,790,28,2,gaussian_random_projection,True
0,0.5419111462200389,0.6043851375579834,0.6007569692250834,[0.63881636 0.56269758],0.6031607275426875,[0.61166667 0.59465479],0.6012440801457195,[0.66848816 0.534     ],0.31635392308235166,0.6014235019683838,0.5338310226330134,[0.71134021 0.35632184],0.5454213184476342,[0.66028708 0.43055556],0.537435644648921,[0.77094972 0.30392157],"(512, 512)",0.5,0.001,12,focal,2,False,,64,0.18,790,28,2,gaussian_random_projection,True
0,0.5421754560049843,0.5977120995521545,0.595964002774634,[0.62254025 0.56938776],0.5964246485061512,[0.6115993 0.58125  ],0.5959398907103826,[0.63387978 0.558     ],0.36809584498405457,0.5943060517311096,0.519297719087635,[0.70918367 0.32941176],0.532173432753383,[0.65258216 0.41176471],0.5255230583853654,[0.77653631 0.2745098 ],"(512, 512)",0.5,0.001,123,focal,2,False,,64,0.18,790,28,2,gaussian_random_projection,True
0,0.5266775839469012,0.5948522686958313,0.5919808320451889,[0.62620932 0.55775234],0.5933935396284327,[0.60544218 0.5813449 ],0.5922258652094718,[0.64845173 0.536     ],0.32946563959121705,0.5622775554656982,0.4864109841449099,[0.68380463 0.28901734],0.49272300469483565,[0.63333333 0.35211268],0.4940573994961113,[0.74301676 0.24509804],"(512, 512)",0.5,0.0001,1,focal,2,False,,64,0.19,790,28,2,gaussian_random_projection,True
0,0.2648884987129885,0.5824595093727112,0.5675147028923846,[0.64790997 0.48711944],0.5837133682884201,[0.57985612 0.58757062],0.5750309653916211,[0.73406193 0.416     ],0.23863356113433837,0.6156583428382874,0.5316666666666667,[0.73       0.33333333],0.555316742081448,[0.66063348 0.45      ],0.54017417022675,[0.81564246 0.26470588],"(512, 512)",0.5,0.0001,12,focal,2,False,,64,0.19,790,28,2,gaussian_random_projection,True
0,0.3935428174103008,0.5767397284507751,0.5704435787330115,[0.62244898 0.51843818],0.575041384158371,[0.58373206 0.56635071],0.5723333333333334,[0.66666667 0.478     ],0.2992467641830444,0.6014235019683838,0.5212364609954971,[0.71717172 0.3253012 ],0.5381264400921659,[0.65437788 0.421875  ],0.5290009858692081,[0.79329609 0.26470588],"(512, 512)",0.5,0.0001,123,focal,2,False,,64,0.19,790,28,2,gaussian_random_projection,True
0,0.6199704198276296,0.5891324877738953,0.5864809369412216,[0.619594   0.55336788],0.5876104728236854,[0.6010274  0.57419355],0.586672131147541,[0.63934426 0.534     ],0.3658417880535126,0.5480427145957947,0.5036923718795633,[0.65205479 0.35532995],0.504102999434069,[0.63978495 0.36842105],0.5039708620878519,[0.66480447 0.34313725],"(512, 512)",0.5,0.0005,1,focal,2,False,,64,0.2,790,28,2,gaussian_random_projection,True
0,0.8747552773531746,0.5900858044624329,0.5860953282828283,[0.62673611 0.54545455],0.5885743182443537,[0.5986733  0.57847534],0.5867795992714026,[0.6575592 0.516    ],0.4180742144584656,0.6227757930755615,0.5403395061728394,[0.735      0.34567901],0.5659125188536953,[0.66515837 0.46666667],0.5478694271004492,[0.82122905 0.2745098 ],"(512, 512)",0.5,0.0005,12,focal,2,False,,64,0.2,790,28,2,gaussian_random_projection,True
