,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,add_time_in_path,num_features,embedding_dim,log_signature,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.3704398449729471,0.6596758961677551,0.652377199602338,[0.60200669 0.70274771],0.6889296079492351,[0.77586207 0.60199715],0.6679016393442623,[0.49180328 0.844     ],0.24760602712631224,0.6298932433128357,0.623363233323023,[0.67295597 0.57377049],0.6313709595703718,[0.76978417 0.49295775],0.6420199364662066,[0.59776536 0.68627451],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(64, 64)",0.1,0.001,12,True,focal,2,False,,Conv1d,,concatenation,64,3
0,0.32062744305414315,0.6367969512939453,0.6330500888295162,[0.59597031 0.67012987],0.6520188320998179,[0.71319797 0.59083969],0.64291985428051,[0.51183971 0.774     ],0.21653086543083191,0.6441280841827393,0.5913321698662013,[0.7382199  0.44444444],0.6037008968043451,[0.69458128 0.51282051],0.589933179975901,[0.7877095  0.39215686],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(64, 64)",0.1,0.001,123,True,focal,2,False,,Conv1d,,concatenation,64,3
0,0.28798160570509296,0.6053383946418762,0.5984900594656962,[0.54605263 0.65092749],0.6243163144832904,[0.68595041 0.56268222],0.612775956284153,[0.45355191 0.772     ],0.2355510413646698,0.5978647470474243,0.5311480251015135,[0.70801034 0.35428571],0.5416556902002108,[0.65865385 0.42465753],0.5346423485595355,[0.76536313 0.30392157],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(64, 64)",0.1,0.0001,1,True,focal,2,False,,Conv1d,,concatenation,64,4
0,0.2351333323646994,0.5938989520072937,0.5825448960832231,[0.51369863 0.65139116],0.6196599659457673,[0.68807339 0.55124654],0.6029180327868853,[0.40983607 0.796     ],0.24732222855091096,0.6049821972846985,0.566219317154579,[0.69589041 0.43654822],0.5677136389360498,[0.6827957  0.45263158],0.5655329170774455,[0.70949721 0.42156863],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(64, 64)",0.1,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,4
0,0.3329315746531767,0.6043851375579834,0.6034842850129474,[0.62238399 0.58458458],0.6034942612497722,[0.62181818 0.58517034],0.6034754098360655,[0.62295082 0.584     ],0.20744396448135377,0.7330960631370544,0.6759536879007333,[0.81203008 0.5398773 ],0.7288375558867362,[0.73636364 0.72131148],0.6682002409902509,[0.90502793 0.43137255],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(64, 64)",0.1,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,4
0,0.5878388425883125,0.6425166726112366,0.631168867698972,[0.56647399 0.69586375],0.6802912428549226,[0.77531646 0.58526603],0.6521329690346084,[0.44626594 0.858     ],0.29156222343444826,0.6690391302108765,0.6443764033476219,[0.73802817 0.55072464],0.6435876623376623,[0.74431818 0.54285714],0.6453335524153796,[0.73184358 0.55882353],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(64, 64)",0.1,0.0005,1,True,focal,2,False,,Conv1d,,concatenation,64,5
0,0.3850761283846462,0.6453765630722046,0.6439239646978954,[0.62118126 0.66666667],0.6541420473291143,[0.70438799 0.6038961 ],0.6497777777777778,[0.55555556 0.744     ],0.24887319207191466,0.6156583428382874,0.5966507177033493,[0.68421053 0.50909091],0.5961838411146927,[0.71779141 0.47457627],0.6013254463796692,[0.65363128 0.54901961],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(64, 64)",0.1,0.0005,12,True,focal,2,False,,Conv1d,,concatenation,64,5
0,0.36737048976561604,0.6396568417549133,0.6354263206672845,[0.59615385 0.6746988 ],0.6565376238319398,[0.72093023 0.59214502],0.6460983606557378,[0.50819672 0.784     ],0.2299638271331787,0.6725978851318359,0.6240255962769052,[0.7591623  0.48888889],0.6391941391941391,[0.71428571 0.56410256],0.6207142074706977,[0.81005587 0.43137255],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(64, 64)",0.1,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,5
0,0.4481639493914211,0.6186844706535339,0.6075100648038674,[0.5412844  0.67373573],0.6497603391073699,[0.73065015 0.56887052],0.627936247723133,[0.4298725 0.826    ],0.27571203708648684,0.6405693888664246,0.6345715573295565,[0.68138801 0.5877551 ],0.6430525995743388,[0.7826087 0.5034965],0.6546171541242196,[0.60335196 0.70588235],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.5,0.001,1,True,focal,2,False,,Conv1d,,concatenation,64,6
0,0.3448585753931719,0.6329838037490845,0.6242420689969586,[0.56692913 0.681555  ],0.6611383058159794,[0.74117647 0.58110014],0.6415081967213114,[0.45901639 0.824     ],0.2222021520137787,0.6548042893409729,0.6371393958757672,[0.71720117 0.55707763],0.6356837606837606,[0.75       0.52136752],0.6425950268375507,[0.68715084 0.59803922],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.5,0.001,12,True,focal,2,False,,Conv1d,,concatenation,64,6
0,0.30897411704063416,0.631077229976654,0.6302371525301462,[0.61261261 0.64786169],0.6371619365609349,[0.68       0.59432387],0.6346885245901639,[0.55737705 0.712     ],0.198176309466362,0.6975088715553284,0.6450807614009539,[0.781491   0.50867052],0.6717639168343393,[0.72380952 0.61971831],0.6402672800963961,[0.84916201 0.43137255],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.5,0.001,123,True,focal,2,False,,Conv1d,,concatenation,64,6
0,0.28650958310155306,0.6043851375579834,0.5994875545680785,[0.55519829 0.64377682],0.6191944705513784,[0.67447917 0.56390977],0.6108834244080146,[0.47176685 0.75      ],0.23642939925193787,0.5907473564147949,0.5198151477777613,[0.70437018 0.33526012],0.5304158283031523,[0.65238095 0.4084507 ],0.5248384269909081,[0.76536313 0.28431373],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.5,0.0001,1,True,focal,2,False,,Conv1d,,concatenation,64,7
0,0.2660988209878697,0.5967588424682617,0.5795877994082184,[0.49462366 0.66455194],0.6346706636005256,[0.71875    0.55059133],0.6075245901639343,[0.37704918 0.838     ],0.24508531093597413,0.6156583428382874,0.5826732673267327,[0.7        0.46534653],0.5830662983425414,[0.6961326 0.47     ],0.5823474641253149,[0.70391061 0.46078431],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.5,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,7
0,0.3713066157172708,0.5958055257797241,0.5923196503732383,[0.63001745 0.55462185],0.5943804568565542,[0.60469012 0.5840708 ],0.5927795992714026,[0.6575592 0.528    ],0.1953212708234787,0.7473309636116028,0.7106915502965445,[0.81364829 0.60773481],0.7317646321594184,[0.76732673 0.69620253],0.7025687369920035,[0.86592179 0.53921569],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.5,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,7
0,0.3669799794169033,0.6367969512939453,0.6316499619824428,[0.58810811 0.67519182],0.655907179665518,[0.72340426 0.5884101 ],0.6437231329690346,[0.49544627 0.792     ],0.3596991956233978,0.5836299061775208,0.5741155744394212,[0.6377709  0.51046025],0.5802666261151663,[0.71527778 0.44525547],0.5867291050498411,[0.57541899 0.59803922],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.5,0.0005,1,True,focal,2,False,,Conv1d,,concatenation,64,8
0,0.37789062454419975,0.6329838037490845,0.6248995760134115,[0.5698324  0.67996675],0.6593932691438016,[0.73699422 0.58179232],0.6412404371584699,[0.46448087 0.818     ],0.25347177386283876,0.6797152757644653,0.6696708463949843,[0.72727273 0.61206897],0.6704279164544065,[0.79470199 0.54615385],0.6832347464125315,[0.67039106 0.69607843],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.5,0.0005,12,True,focal,2,False,,Conv1d,,concatenation,64,8
0,0.5767187686527476,0.631077229976654,0.6293309910273489,[0.65477252 0.60388946],0.6300285144624767,[0.64160839 0.61844864],0.6292440801457195,[0.66848816 0.59      ],0.22307264804840088,0.725978672504425,0.6742249725220952,[0.80407125 0.5443787 ],0.7124424605942251,[0.73831776 0.68656716],0.6668309782013364,[0.88268156 0.45098039],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.5,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,8
0,0.4326079663108377,0.6186844706535339,0.6056094443191218,[0.53379953 0.67741935],0.6543339455960815,[0.74110032 0.56756757],0.6285610200364299,[0.41712204 0.84      ],0.31991334855556486,0.6298932433128357,0.6115895800106327,[0.69590643 0.52727273],0.6107933867110326,[0.73006135 0.49152542],0.6167159601270675,[0.66480447 0.56862745],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.1,0.001,1,True,focal,2,False,,Conv1d,,concatenation,64,9
0,0.8223726994851056,0.5624403953552246,0.5482372479018206,[0.46813441 0.62834008],0.5856016291867066,[0.6433121  0.52789116],0.5719708561020036,[0.36794171 0.776     ],0.2494489461183548,0.708185076713562,0.6997863247863249,[0.75       0.64957265],0.7006304657311369,[0.82550336 0.57575758],0.7161244386022565,[0.68715084 0.74509804],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.1,0.001,12,True,focal,2,False,,Conv1d,,concatenation,64,9
0,0.36205480028601256,0.6167778968811035,0.6127487712957045,[0.57324841 0.65224913],0.6308590113572892,[0.6870229  0.57469512],0.6229016393442623,[0.49180328 0.754     ],0.17951179742813111,0.7473309636116028,0.7352609439895967,[0.79178886 0.67873303],0.7317927170868348,[0.83333333 0.6302521 ],0.7447420308905686,[0.75418994 0.73529412],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.1,0.001,123,True,focal,2,False,,Conv1d,,concatenation,64,9
0,0.30082032610388365,0.602478563785553,0.5948437709845183,[0.53922652 0.65046102],0.6226389091557631,[0.68539326 0.55988456],0.6102222222222222,[0.44444444 0.776     ],0.23229134380817412,0.6049821972846985,0.5450355178902226,[0.71018277 0.37988827],0.5541125541125541,[0.66666667 0.44155844],0.5465549348230913,[0.75977654 0.33333333],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.1,0.0001,1,True,focal,2,False,,Conv1d,,concatenation,64,10
0,0.27784452806500826,0.602478563785553,0.5920141916866339,[0.52667423 0.65735415],0.6283376182554485,[0.69879518 0.55788006],0.6112932604735883,[0.42258652 0.8       ],0.25515071749687196,0.5871886014938354,0.5434222321828777,[0.68478261 0.40206186],0.5452898550724637,[0.66666667 0.42391304],0.5431317778508051,[0.70391061 0.38235294],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.1,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,10
0,0.3798449775751899,0.5967588424682617,0.5942796639227121,[0.62599469 0.56256463],0.5953442680853882,[0.60824742 0.58244111],0.5944043715846995,[0.64480874 0.544     ],0.2024111956357956,0.7651245594024658,0.7389358108108108,[0.82162162 0.65625   ],0.7479057591623036,[0.79581152 0.7       ],0.7334045349983569,[0.84916201 0.61764706],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.1,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,10
0,0.3436424591962029,0.6453765630722046,0.6370377260212814,[0.58202247 0.69205298],0.6749631360074225,[0.75953079 0.59039548],0.6538834244080145,[0.47176685 0.836     ],0.21099335253238677,0.6761565804481506,0.6547305599438301,[0.74074074 0.56872038],0.6531363345423512,[0.75581395 0.55045872],0.6572461386789352,[0.72625698 0.58823529],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.1,0.0005,1,True,focal,2,False,,Conv1d,,concatenation,64,11
0,0.5125798723276924,0.6224976181983948,0.619635204922536,[0.58663883 0.65263158],0.6341457823960881,[0.68704156 0.58125   ],0.62791985428051,[0.51183971 0.744     ],0.31106314063072205,0.6975088715553284,0.6629316549300743,[0.77088949 0.55497382],0.6701486423220974,[0.74479167 0.59550562],0.6592452623507503,[0.79888268 0.51960784],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.1,0.0005,12,True,focal,2,False,,Conv1d,,concatenation,64,11
0,0.49647388037513285,0.6139180064201355,0.6132375633270062,[0.6294602  0.59701493],0.6132061735585324,[0.63235294 0.59405941],0.6132969034608379,[0.62659381 0.6       ],0.21062069535255432,0.7295373678207397,0.6993806306306305,[0.79459459 0.60416667],0.7070389761489237,[0.76963351 0.64444444],0.6949282506298609,[0.82122905 0.56862745],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(128, 128)",0.1,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,11
0,0.37390099991770354,0.6005719900131226,0.5792774036689783,[0.48462485 0.67392996],0.6489022389500096,[0.74621212 0.55159236],0.6124171220400728,[0.35883424 0.866     ],0.21399459838867188,0.6654804348945618,0.6489367357788411,[0.7251462  0.57272727],0.6473172507018821,[0.7607362  0.53389831],0.6551922444955636,[0.69273743 0.61764706],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.001,1,True,focal,2,False,,Conv1d,,concatenation,64,12
0,0.6058620950754952,0.6234509348869324,0.6144821227371393,[0.55568054 0.67328371],0.6502592715506512,[0.72647059 0.57404795],0.6319544626593807,[0.44990893 0.814     ],0.3067640572786331,0.6832740306854248,0.6745526709610256,[0.72782875 0.6212766 ],0.676463117252591,[0.80405405 0.54887218],0.6902453718917735,[0.66480447 0.71568627],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.001,12,True,focal,2,False,,Conv1d,,concatenation,64,12
0,0.5137041929890128,0.6053383946418762,0.6043283843176699,[0.62431942 0.58433735],0.6043775156040366,[0.62206148 0.58669355],0.6042969034608379,[0.62659381 0.582     ],0.21490744948387147,0.7224199175834656,0.6793363764044944,[0.796875   0.56179775],0.7021181001283697,[0.74634146 0.65789474],0.672472340891664,[0.8547486  0.49019608],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.001,123,True,focal,2,False,,Conv1d,,concatenation,64,12
0,0.3113151034888099,0.6062917113304138,0.6008933991821409,[0.55447681 0.64730999],0.6223613969515609,[0.67989418 0.56482861],0.6130619307832422,[0.46812386 0.758     ],0.23644257187843323,0.5943060517311096,0.5284679698539803,[0.70466321 0.35227273],0.5379618749183966,[0.65700483 0.41891892],0.53184905247015,[0.75977654 0.30392157],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.0001,1,True,focal,2,False,,Conv1d,,concatenation,64,13
0,0.36358905715100903,0.6510962843894958,0.6482110656638959,[0.6163522  0.68006993],0.6649815965033357,[0.72592593 0.60403727],0.6567595628415301,[0.53551913 0.778     ],0.24172038435935975,0.6405693888664246,0.6034234611891288,[0.72479564 0.48205128],0.60641157629833,[0.70744681 0.50537634],0.6019005367510133,[0.74301676 0.46078431],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,13
0,0.7699320561745587,0.5738798975944519,0.5680371657007675,[0.61827498 0.51779935],0.5720272295307876,[0.58199357 0.56206089],0.5696903460837888,[0.65938069 0.48      ],0.2184320330619812,0.7473309636116028,0.7169950494347277,[0.80965147 0.62433862],0.7282557175020736,[0.77835052 0.67816092],0.7110033957717166,[0.84357542 0.57843137],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,13
0,0.6502279674305635,0.6434699892997742,0.6399991925064599,[0.60465116 0.67534722],0.6585143947705954,[0.72040302 0.59662577],0.6494735883424407,[0.52094718 0.778     ],0.4426474869251251,0.690391480922699,0.6319165273950946,[0.77862595 0.4852071 ],0.6634467847677501,[0.71495327 0.6119403 ],0.6283546938328404,[0.8547486  0.40196078],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.0005,1,True,focal,2,False,,Conv1d,,concatenation,64,14
0,0.36222488827565136,0.6787416338920593,0.6706927308210022,[0.61920904 0.72217642],0.7148909704134108,[0.81547619 0.61430575],0.6875446265938069,[0.49908925 0.876     ],0.2142822653055191,0.6797152757644653,0.6752362851859461,[0.7133758  0.63709677],0.6853627600202943,[0.82962963 0.54109589],0.7001040639719576,[0.62569832 0.7745098 ],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.0005,12,True,focal,2,False,,Conv1d,,concatenation,64,14
0,0.37239039470167723,0.6234509348869324,0.6231001740076425,[0.63459759 0.61160275],0.6231421154433472,[0.64473684 0.60154739],0.6233861566484518,[0.62477231 0.622     ],0.19561639726161956,0.6975088715553284,0.6629316549300743,[0.77088949 0.55497382],0.6701486423220974,[0.74479167 0.59550562],0.6592452623507503,[0.79888268 0.51960784],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,14
0,0.742077021037831,0.6244041919708252,0.613139765622075,[0.54712644 0.67915309],0.6571176098045257,[0.74143302 0.5728022 ],0.6337577413479053,[0.43351548 0.834     ],0.3156295955181122,0.708185076713562,0.6831408140814081,[0.77222222 0.59405941],0.6839779005524862,[0.7679558 0.6      ],0.6823858034834045,[0.77653631 0.58823529],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.001,1,True,focal,2,False,,Conv1d,,concatenation,64,15
0,0.43349063484107747,0.6615824699401855,0.6543246662712325,[0.60423634 0.70441299],0.6910796563201994,[0.77873563 0.60342368],0.6698123861566484,[0.49362477 0.846     ],0.2186003863811493,0.6761565804481506,0.6560124836891454,[0.73925501 0.57276995],0.6541865394806572,[0.75882353 0.54954955],0.6593548033738634,[0.72067039 0.59803922],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.001,12,True,focal,2,False,,Conv1d,,concatenation,64,15
0,0.6278291327111861,0.6234509348869324,0.6211358563817289,[0.59152017 0.65075155],0.6337058970723163,[0.68421053 0.58320127],0.6284735883424408,[0.52094718 0.736     ],0.26520536541938783,0.6975088715553284,0.6678256032264793,[0.76712329 0.56852792],0.6710809281267685,[0.75268817 0.58947368],0.6655712564355352,[0.78212291 0.54901961],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.001,123,True,focal,2,False,,Conv1d,,concatenation,64,15
0,0.295835472205106,0.6482363939285278,0.6481328125213053,[0.65417057 0.64209505],0.6485486697351104,[0.67374517 0.62335217],0.6488506375227687,[0.63570128 0.662     ],0.23284458220005036,0.6690391302108765,0.5677995534606797,[0.77697842 0.35862069],0.6426617158491303,[0.68067227 0.60465116],0.5799649468726038,[0.90502793 0.25490196],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.0001,1,True,focal,2,False,,Conv1d,,concatenation,64,16
0,0.6155465630924001,0.6530028581619263,0.6500102658864593,[0.61764706 0.68237347],0.6673958469374428,[0.72952854 0.60526316],0.6587595628415301,[0.53551913 0.782     ],0.4295203387737274,0.6583629846572876,0.6509316770186335,[0.70186335 0.6       ],0.6559744603222863,[0.79020979 0.52173913],0.6685836345711469,[0.63128492 0.70588235],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,16
0,0.4885425146888284,0.5958055257797241,0.5926034484022011,[0.62872154 0.55648536],0.5943648116919618,[0.60539629 0.58333333],0.5929581056466302,[0.65391621 0.532     ],0.19726552963256835,0.7402135133743286,0.6890320624573638,[0.81518987 0.56287425],0.7342236467236467,[0.74537037 0.72307692],0.6801128272538065,[0.89944134 0.46078431],35,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,16
